Data_dt,Data,Product,Sku,Sensation_Posizione,Sensation_Prezzo,Comp_rank_1,Comp_1_Prezzo,Comp_rank_2,Comp_3_prezzo,Comp_rank_4,Comp_4_prezzo,Comp_rank_5,Comp_5_prezzo
18/01/2026,18/01/2026,Pupa Miss Starlight Rossetto 704,128343,4,"€ 12,68",Profumo Mania,"€ 11,28",Sabbioni,"12,28",Marisa Profumerie,"12,5",Sensation Profumerie,"12,68"
18/01/2026,18/01/2026,Pupa Professional BB Cream + Primer,123078,25,"€ 14,24",ProfumeriaWeb,"€ 13,31",ProfumeriaWeb,"13,31",ProfumeriaWeb,"13,31",Sabbioni,"13,8"
18/01/2026,18/01/2026,Pupa Vamp! Eye Pencil Matita 2 in 1 400 Midnight Blue,134810,5,"€ 13,65",Ideabellezza,"€ 13,00",Sabbioni,"13,23",Ditano,"13,39",Profumo Mania,"13,63"
18/01/2026,18/01/2026,Pupa Vamp! Eye Pencil Matita 2 in 1 401 Lost in Space,134811,7,"€ 13,65",Bontempo Profumi,"€ 12,44",Ideabellezza,13,Sabbioni,"13,23",Ditano,"13,39"
18/01/2026,18/01/2026,Pupa Wonder Cover Correttore 001 Porcelain,130857,5,"€ 13,59",Ideabellezza,"€ 12,50",Sabbioni,"13,17",Farmacia Soccavo,"13,39",Marisa Profumerie,"13,5"
18/01/2026,18/01/2026,Pupa Wonder Me Fondotinta Fluido 010 Porcelain,132050,7,"€ 16,84",eCharme,"€ 15,80",Pharmasi,"15,8",Sabbioni,"16,32",Ideabellezza,"16,4"
18/01/2026,18/01/2026,Pupa Wonder Me Fondotinta Fluido 050 Deep Sand,132054,10,"€ 16,84",Marionnaud,"€ 8,00",Amazon,"12,93",Pharmasi,"15,8",eCharme,"15,8"
18/01/2026,18/01/2026,Redken All Soft Shampoo 300ml,158172,5,"€ 19,50",Flaconi,"€ 15,83",Flaconi,"16,3",Sensation Profumerie,"18,57",Klem ,"18,8"
18/01/2026,18/01/2026,Salvatore Ferragamo Fiamma Eau de Parfum 50ml,160358,2,"€ 57,00",Pharmasi,"€ 49,13",Sensation Profumerie,57,Bontempo Profumi,"60,1",Profumerie Cirrottola,"61,26"
18/01/2026,18/01/2026,Salvatore Ferragamo Signorina Ribelle Eau de Parfum 100ml,160026,10,"€ 76,20",Casa del Profumo,"€ 44,95",Fragranzia,"47,9",Jasmine Parfums,"59,9",Marisa Profumerie,60
18/01/2026,18/01/2026,Sensai Cellular Performance Fondotinta in Crema CF20 Vanilla Beige,143490,2,"€ 75,44",Bontempo Profumi,"€ 72,00",Sensation Profumerie,"75,44",Ditano,"78,2",Redcare,"99,52"
18/01/2026,18/01/2026,Shiseido Innerglow Cheekpowder Blush e Illuminante 07 Cocoa Dusk,120556,1,"€ 29,48",Sensation Profumerie,"€ 29,48",-,-,-,-,-,-
18/01/2026,18/01/2026,Shiseido Ultimune Power Infusing Concentrate Siero 75ml Ricarica,159668,13,"€ 113,90",Flaconi,"€ 81,44",Profumerie Mallardo,"98,99",Parfumdreams,"102,76",eCharme,"103,7"
18/01/2026,18/01/2026,Shiseido Vital Perfection LiftDefine Radiance Siero 40ml,132569,10,"€ 106,53",Casa del Profumo,"€ 64,95",Flaconi,"67,59",Flaconi,80,Profumerie Cirrottola,"92,4"
18/01/2026,18/01/2026,Shiseido Waso Koshirice Tinted Spot Treatment Correttore Golden Ginger,134217,7,"€ 21,44",Marionnaud,"€ 12,90",Bontempo Profumi,"17,69",Profumeria Dragone,"18,2",Rizzi Profumerie,"19,2"
18/01/2026,18/01/2026,Sisley Emulsion Ecologique Formule Avancée 60ml,145683,4,"€ 116,22",Amoretti Profumi,"€ 111,75",Profumeria Lauda,"111,75",Rizzi Profumerie,"114,73",Sensation Profumerie,"116,22"
18/01/2026,18/01/2026,Sisley Golbal Perfect Pore Minimizer,109287,7,"€ 165,36",Jasmine Parfums,"€ 119,90",Profumo Mania,"131,6",Amazon,"154,79",Profumeria Lauda,159
18/01/2026,18/01/2026,Sisley Hydra Global Trattamento Idratante Intensivo Anti-età 40ml,109286,8,"€ 193,83",Jasmine Parfums,"€ 158,90",Parfumdreams,"184,1",Amoretti Profumi,"186,37",Profumeria Lauda,"186,75"
18/01/2026,18/01/2026,Sisley Sisleya L'Integral Anti-Age Cream 50ml,153611,9,"€ 379,08",Parfumdreams,"€ 341,60",Profumeria Lauda,"364,5",Amoretti Profumi,"364,51",Amoretti Profumi,"364,51"
18/01/2026,18/01/2026,Sisley Soir de Lune Eau de Parfum 50ml,109363,5,"€ 137,67",Profumo Mania,"€ 110,70",Parfumdreams,"122,5",Amoretti Profumi,"132,37",Rizzi Profumerie,"135,9"
18/01/2026,18/01/2026,Thierry Mugler Alien Deodorante Spray 100ml,134306,3,"€ 31,35",Flaconi,"€ 30,00",Sabbioni,"30,03",Sensation Profumerie,"31,35",Profumeria Dragone,"31,38"
18/01/2026,18/01/2026,Thierry Mugler Cofanetto Alien Latte Corpo + Profumo 30ml + Pennello Profumo,164438,7,"€ 99,00",Profumerie Sergnese,"€ 83,72",Notino,88,Profumerie Mallardo,"88,5",Profumo Mania,"90,71"
18/01/2026,18/01/2026,Thierry Mugler Alien Extraintense Eau de Parfum 30ml,158956,4,"€ 62,42",Parfumdreams,"€ 59,19",ProfumeriaWeb,"59,61",Sabbioni,"61,42",Sensation Profumerie,"62,42"
18/01/2026,18/01/2026,Thierry Mugler Alien Goddess Intense Eau de Parfum 60ml,141991,5,"€ 91,73",Casa del Profumo,"€ 59,95",ProfumeriaWeb,"82,52",Profumo Mania,"88,36",Sabbioni,"90,09"
18/01/2026,18/01/2026,Thierry Mugler Alien Goddess Supra Florale Eau de Parfum 60ml,147358,4,"€ 81,53",Flaconi,"€ 65,69",Profumerie Sergnese,"77,94",Ditano,"79,94",Sensation Profumerie,"81,53"
18/01/2026,18/01/2026,Versace Bright Crystal Absolu Eau de Parfum 30ml,100289,4,"€ 58,80",Notino,"€ 46,80",Redcare,"57,27",Sensation Profumerie,"58,8",Ditano,"58,8"
18/01/2026,18/01/2026,Versace Cofanetto Eros Najim Pour Homme Profumo 100ml + 10ml,164475,7,"€ 114,80",Profumerie Mallardo,"€ 99,01",Notino,"103,7",Rizzi Profumerie,"106,28",Bontempo Profumi,"108,04"
18/01/2026,18/01/2026,Viktor & Rolf Flowerbomb Ruby Orchid Eau de Parfum 50ml,160505,3,"€ 73,20",Flaconi,"€ 61,93",Parfumdreams,"68,81",Sensation Profumerie,"73,2",Amazon,"73,99"
18/01/2026,18/01/2026,Yves Saint Laurent All Hours Fondotinta Liquido LW9,139009,8,"€ 41,47",Flaconi,"€ 36,89",Flaconi,"36,93",Profumerie Cirrottola,"39,65",Bontempo Profumi,"39,81"
18/01/2026,18/01/2026,Yves Saint Laurent Black Opium Eau de Parfum Glitter 30ml,158925,7,"€ 62,18",Notino,"€ 51,44",Profumerie Cirrottola,"56,68",Profumerie Mallardo,"58,5",Bontempo Profumi,"59,07"
18/01/2026,18/01/2026,Yves Saint Laurent Black Opium Le Parfum 30ml,144976,11,"€ 73,03",Flaconi,"€ 58,32",Bontempo Profumi,"64,2",Parfumdreams,"64,8",Profumerie Cirrottola,"65,38"
18/01/2026,18/01/2026,Yves Saint Laurent Libre Flowers & Flames Eau de Parfum 30ml,156430,10,"€ 64,92",Flaconi,"€ 49,65",Parfumdreams,"55,17",Bontempo Profumi,"56,49",Profumerie Mallardo,"56,5"
18/01/2026,18/01/2026,Yves Saint Laurent Libre Flowers & Flames Eau de Parfum 90ml,156432,12,"€ 125,16",Flaconi,"€ 98,76",Notino,"100,8",Bontempo Profumi,"106,9",Profumerie Mallardo,"106,99"
18/01/2026,18/01/2026,Yves Saint Laurent Libre Intense Eau de Parfum 50ml,130326,13,"€ 99,76",Jasmine Parfums,"€ 78,90",Notino,"87,2",Parfumdreams,"89,04",Profumerie Cirrottola,"89,7"
18/01/2026,18/01/2026,Yves Saint Laurent Libre Le Parfum 90ml,142016,14,"€ 143,92",Flaconi,"€ 101,69",Jasmine Parfums,"115,9",Notino,"119,2",Casa del Profumo,"119,95"
18/01/2026,18/01/2026,Yves Saint Laurent Myslf Eau de Parfum Ricarica 150ml,147437,13,"€ 119,80",Flaconi,"€ 89,27",Casa del Profumo,"90,95",Notino,92,Profumerie Mallardo,"99,01"
18/01/2026,18/01/2026,Yves Saint Laurent Rouge Pur Couture Rossetto Satinato 02 Pink,147456,5,"€ 32,70",Flaconi,"€ 27,58",Parfumdreams,"30,64",Bontempo Profumi,"31,79",Ideabellezza,"31,9"
19/01/2026,18/01/2026,Yves Saint Laurent Y Eau de Parfum Intense 100ml,144983,12,"€ 109,14",Flaconi,"€ 84,81",Notino,"91,2",Fragranzia,92,Bontempo Profumi,"93,14"
19/01/2026,19/01/2026,Acqua di Parma Buongiorno Eau de Parfum 50ml,164704,1,"€ 121,60",Sensation Profumerie,"€ 121,60",Profumeria Ideale,"124,51",Pinalli,152,Sabbioni,152
19/01/2026,19/01/2026,Bulgari Blu Pour Homme Eau de Toilette 100ml,164372,1,"€ 98,26",Sensation Profumerie,"€ 98,26",eCharme,"99,71",Marisa Profumerie,100,Bontempo Profumi,"103,43"
19/01/2026,19/01/2026,Bulgari Man Wood Essence Eau de Parfum 150ml,165353,4,"€ 135,38",Parfumdreams,"€ 117,60",eCharme,"131,43",Sensation Profumerie,"135,38",Sensation Profumerie,"135,38"
19/01/2026,19/01/2026,Bulgari Pour Homme Eau de Parfum 50ml,153151,7,"€ 75,76",Parfumdreams,"€ 62,39",Notino,"67,32",My Beauty Self,"69,55",Flaconi,"71,99"
19/01/2026,19/01/2026,Burberry Goddess Parfum For Her 50ml,164173,7,"€ 84,50",Profumerie Cirrottola,"€ 74,60",Sabbioni,"75,4",Ideabellezza,77,ProfumeriaWeb,"84,38"
19/01/2026,19/01/2026,Burberry Goddess Parfum For Her Ricarica 150ml,164175,3,"€ 117,00",Profumerie Cirrottola,"€ 103,26",Ideabellezza,106,Rizzi Profumerie,117,Sensation Profumerie,117
19/01/2026,19/01/2026,Calvin Klein CK Everyone Eau de Toilette 200ml,128726,10,"€ 55,90",Ditano,"€ 41,29",Notino,"42,2",Bontempo Profumi,"43,36",Parfimo,"44,35"
19/01/2026,19/01/2026,Calvin Klein CK One Gold Eau de Toilette 100ml,111622,5,"€ 34,90",Casa del Profumo,"€ 18,95",Parfimo,"23,15",Notino,"24,84",Ditano,"27,2"
19/01/2026,19/01/2026,Carolina Herrera Good Girl Blush Eau de Parfum 30ml,145999,2,"€ 55,88",Profumerie Sergnese,"€ 55,12",Sensation Profumerie,"55,88",Ideabellezza,56,Profumerie Cirrottola,"56,49"
19/01/2026,19/01/2026,Carolina Herrera Very Good Girl Elixir Eau de Parfum 30ml,159854,3,"€ 57,96",Profumerie Mallardo,"€ 55,00",Casa del Profumo,"57,95",Sensation Profumerie,"57,96",Profumerie Cirrottola,"58,55"
19/01/2026,19/01/2026,Chanel Allure Homme Sport Lozione Dopobarba 100ml,156836,1,"€ 63,75",Sensation Profumerie,"€ 63,75",Pinalli,75,-,-,-,-
19/01/2026,19/01/2026,Chanel Bleu de Chanel Lozione Dopobarba 100ml,132283,1,"€ 63,75",Sensation Profumerie,"€ 63,75",Sabbioni,"63,76",Pinalli,75,Casa del Profumo,"98,95"
19/01/2026,19/01/2026,Chanel Bleu De Chanel Eau de Parfum 50ml,118732,8,"€ 96,38",Profumerie Mallardo,"€ 78,50",Sensation Profumerie,"80,58",Sabbioni,"86,74",Profumo Mania,92
19/01/2026,19/01/2026,Chanel Chance Eau de Parfum 35ml,168286,3,"€ 68,73",Profumerie Mallardo,"€ 65,50",Sensation Profumerie,"67,15",Sensation Profumerie,"68,73",Profumerie Mallardo,"70,8"
19/01/2026,19/01/2026,Chanel Coco Mademoiselle Eau de Parfum Intense 50ml,117090,3,"€ 99,54",Profumerie Mallardo,"€ 97,00",Marionnaud,"98,63",Sensation Profumerie,"99,54",Sabbioni,"107,13"
19/01/2026,19/01/2026,Chanel Gabrielle Essence Eau de Parfum 50ml,126536,3,"€ 99,54",eBay,"€ 84,90",Profumerie Mallardo,"97,5",Sensation Profumerie,"99,54",Sabbioni,"107,13"
19/01/2026,19/01/2026,Chanel Gabrielle Hair & Body Mists 40ml,126538,2,"€ 55,30",Profumerie Mallardo,"€ 54,00",Sensation Profumerie,"55,3",Marionnaud,"55,93",Sabbioni,"59,51"
19/01/2026,19/01/2026,Chanel Le Lift Crema 50ml,128561,6,"€ 116,00",Profumo Mania,"€ 103,31",Profumo Mania,"103,31",Profumerie Mallardo,"112,51",Profumerie Mallardo,"112,51"
19/01/2026,19/01/2026,Chanel Les Beiges Teint Belle Mine Naturelle Hydratation et Longue Tenue B10,130560,2,"€ 49,80",Profumerie Mallardo,"€ 46,50",Sensation Profumerie,"49,8",Sabbioni,"51,01",Pinalli,60
19/01/2026,19/01/2026,Chanel Les Beiges Teint Belle Mine Naturelle Hydratation et Longue Tenue BD31,130567,2,"€ 49,80",Profumerie Mallardo,"€ 46,50",Sensation Profumerie,"49,8",Sabbioni,"51,01",Pinalli,60
19/01/2026,19/01/2026,Chanel Les Beiges Touche De Teint B10,138264,2,"€ 53,95",Profumerie Mallardo,"€ 50,50",Sensation Profumerie,"53,95",Sabbioni,"55,26",Pinalli,65
19/01/2026,19/01/2026,Chanel Poudre Universelle Libre Cipria Satinata 20,129159,2,"€ 48,14",Profumerie Mallardo,"€ 45,00",Sensation Profumerie,"48,14",Sabbioni,"49,3",Pinalli,58
19/01/2026,19/01/2026,Chanel Rouge Allure Laque Rossetto Fluido 63 Ultimate,131831,1,"€ 41,50",Sensation Profumerie,"€ 41,50",Sabbioni,"42,51",Pinalli,50,Marionnaud,"56,9"
19/01/2026,19/01/2026,Chanel Rouge Allure L'extrait Rossetto 818 Rose Indépendant,136883,4,"€ 47,31",Sabbioni,"€ 35,72",Pinalli,42,Profumerie Mallardo,44,Sensation Profumerie,"47,31"
19/01/2026,19/01/2026,Chanel Rouge Coco Bloom Rossetto Idratante 136 Destiny,132616,1,"€ 39,84",Sensation Profumerie,"€ 39,84",-,-,-,-,-,-
19/01/2026,19/01/2026,Chanel Rouge Coco Flash Rossetto 118 Freeze,129165,1,"€ 41,50",Sensation Profumerie,"€ 41,50",Sabbioni,"42,51",Pinalli,50,Marionnaud,"56,9"
19/01/2026,19/01/2026,Chanel Rouge Coco Flash Rossetto 122 Play,129166,1,"€ 41,50",Sensation Profumerie,"€ 41,50",Sabbioni,"42,51",Pinalli,50,Marionnaud,"56,9"
19/01/2026,19/01/2026,Chanel Rouge Coco Gloss 774 Excitation,111683,2,"€ 33,20",Marionnaud,"€ 32,90",Sensation Profumerie,"33,2",Pinalli,40,-,-
19/01/2026,19/01/2026,Chanel Sublimage La Crème Lumière Rigenerazione Supreme e Luminosità 50g,128566,2,"€ 340,00",Profumerie Mallardo,"€ 329,11",Sensation Profumerie,340,Marionnaud,"467,9",-,-
19/01/2026,19/01/2026,Chanel Sublimage La Crème Yeux 15ml,145095,3,"€ 180,00",Profumo Mania,"€ 103,31",Profumerie Mallardo,"174,5",Sensation Profumerie,180,Sabbioni,"191,29"
19/01/2026,19/01/2026,Chanel Ultra Le Teint Compact Fondotinta Compatto B50,131857,2,"€ 53,95",Profumerie Mallardo,"€ 50,50",Sensation Profumerie,"53,95",Sabbioni,"55,26",Pinalli,65
19/01/2026,19/01/2026,Chanel Ultra Le Teint Velvet Fondotinta B10,157546,2,"€ 43,16",Profumerie Mallardo,"€ 40,50",Sensation Profumerie,"43,16",Sabbioni,"44,23",Pinalli,52
19/01/2026,19/01/2026,Chanel Ultra Le Teint Velvet Fondotinta B40,157543,2,"€ 43,16",Profumerie Mallardo,"€ 40,50",Sensation Profumerie,"43,16",Sabbioni,"44,23",Pinalli,52
19/01/2026,19/01/2026,Chanel Ultra Le Teint Velvet Fondotinta BR12,157549,2,"€ 43,16",Profumerie Mallardo,"€ 40,50",Sensation Profumerie,"43,16",Sabbioni,"44,23",Pinalli,52
19/01/2026,19/01/2026,Chanel Ultra Le Teint Velvet Fondotinta BR22,157548,2,"€ 43,16",Profumerie Mallardo,"€ 40,50",Sensation Profumerie,"43,16",Sabbioni,"44,23",Pinalli,52
19/01/2026,19/01/2026,Chanel Ultra Le Teint Velvet Fondotinta BR32,157547,3,"€ 43,16",Profumerie Mallardo,"€ 40,50",Marionnaud,"41,9",Sensation Profumerie,"43,16",Sabbioni,"44,23"
19/01/2026,19/01/2026,Chloé Nomade Eau de Parfum Naturelle 75ml,138626,9,"€ 90,72",Casa del Profumo,"€ 59,95",Flaconi,"68,99",Casa del Profumo,"72,95",Parfumdreams,"82,1"
19/01/2026,19/01/2026,Clarins Gel Energizzante Contorno Occhi Clarinsmen 15ml,133163,3,"€ 32,83",Bontempo Profumi,"€ 30,23",Sabbioni,"32,83",Sensation Profumerie,"32,83",Rizzi Profumerie,"34,3"
19/01/2026,19/01/2026,Clinique Blended Face Powder Terra 03 Trasparency,138208,4,"€ 35,70",Parfumdreams,"€ 31,48",Notino,"32,13",Rizzi Profumerie,"35,17",Sensation Profumerie,"35,7"
19/01/2026,19/01/2026,Clinique Blended Face Powder Terra 04 Trasparency,138209,4,"€ 35,70",Parfumdreams,"€ 31,48",Notino,"32,13",Rizzi Profumerie,"35,17",Sensation Profumerie,"35,7"
19/01/2026,19/01/2026,Clinique Even Better Clinical Siero Fondotinta SPF20 Cream Chamois,133044,5,"€ 38,42",My Beauty Self,"€ 33,48",Notino,"37,17",Profumerie Cirrottola,"37,73",Rizzi Profumerie,"37,85"
19/01/2026,19/01/2026,Clinique High Impact Easy Liquid Liner Black,135998,5,"€ 22,10",Parfumdreams,"€ 20,41",Notino,"20,88",Rizzi Profumerie,"21,78",Ideabellezza,"22,1"
19/01/2026,19/01/2026,Clinique Moisture Surge 100H Auto-Replenishing Hydrator 30ml,133239,12,"€ 19,90",Ditano,"€ 16,54",Farmacia Soccavo,"16,82",Notino,"17,5",Redcare,"17,76"
19/01/2026,19/01/2026,Clinique Moisture Surge Megastars Set Spray + Crema + Trattamento,166127,4,"€ 34,90",Marisa Profumerie,"€ 29,00",Profumo Mania,"32,9",eCharme,"33,84",Sensation Profumerie,"34,9"
19/01/2026,19/01/2026,Clinique Pop Longwear Lipstick Matte 25 Blushing Pop,155213,4,"€ 21,42",Ideabellezza,"€ 19,90",Profumerie Cirrottola,"20,29",Rizzi Profumerie,"21,1",Sensation Profumerie,"21,42"
19/01/2026,19/01/2026,Clinique Take The Day Off Cleansing Oil 200ml,151912,7,"€ 33,66",Profumerie Cirrottola,"€ 31,18",Notino,"31,95",Ideabellezza,32,Eterea Profumeria,"32,2"
19/01/2026,19/01/2026,Collistar Impeccabile Fondotinta Lunga Tenuta 1N Avorio,140358,3,"€ 27,00",Bontempo Profumi,"€ 26,98",Profumerie Cirrottola,27,Sensation Profumerie,27,Top Farmacia,"27,65"
19/01/2026,19/01/2026,Collistar Rigenera Glow Trattamento Illuminante Anti-rughe 50ml,150973,8,"€ 45,00",Marconifarma,"€ 35,35",Profumerie Cirrottola,"37,76",Profumerie Mallardo,43,Bontempo Profumi,"43,81"
19/01/2026,19/01/2026,Diego dalla Palma Il Rossetto Creamy Refill 04 Spicy cinnamon,144615,5,"€ 14,00",Bontempo Profumi,"€ 11,51",Profumerie Cirrottola,"12,31",Redcare,"12,89",Antica farmacia Orlandi,"12,89"
19/01/2026,19/01/2026,Diego dalla Palma Il Rossetto Creamy Refill 07 Crushed,144618,4,"€ 14,00",Bontempo Profumi,"€ 11,51",Profumerie Cirrottola,"12,04",Redcare,"12,89",Sensation Profumerie,14
19/01/2026,19/01/2026,Diego dalla Palma Lisciospaghetto Siero Rimpolpante 30ml,161009,7,"€ 14,00",1000 Farmacie,"€ 3,49",Marionnaud,"3,92",Pharmasi,"13,03",Profumerie Cirrottola,"13,06"
19/01/2026,19/01/2026,Diego dalla Palma My Happy Toy Eyeliner 52 Nero,149974,7,"€ 18,83",Profumerie Cirrottola,"€ 17,47",Farmacia Soccavo,"17,68",Ideabellezza,"17,9",Agata profumerie,"17,9"
19/01/2026,19/01/2026,Dior Fahrenheit Gel Doccia 200ml,102423,2,"€ 35,03",Amoretti Profumi,"€ 32,70",Sensation Profumerie,"35,03",Sabbioni,"35,06",Ditano,"36,44"
19/01/2026,19/01/2026,Dior Addict Lip Maximizer Gloss Rimpolpante 006 Berry,145227,3,"€ 34,28",Amoretti Profumi,"€ 31,98",Sabbioni,"34,27",Sensation Profumerie,"34,28",Ditano,"37,46"
19/01/2026,19/01/2026,Dior Addict Lip Maximizer Gloss Rimpolpante 000 Universal Clear,137192,4,"€ 34,28",Amoretti Profumi,"€ 31,98",Ideabellezza,"33,6",Sabbioni,"34,27",Sensation Profumerie,"34,28"
19/01/2026,19/01/2026,Dior Addict Lip Maximizer Gloss Rimpolpante 002 Opal,145225,4,"€ 34,28",Amoretti Profumi,"€ 31,98",Ideabellezza,"33,6",Sabbioni,"34,27",Sensation Profumerie,"34,28"
19/01/2026,19/01/2026,Dior Addict Lip Maximizer Gloss Rimpolpante 010 Holo Pink,145230,4,"€ 34,28",Amoretti Profumi,"€ 31,98",Ideabellezza,"33,6",Sabbioni,"34,27",Sensation Profumerie,"34,28"
19/01/2026,19/01/2026,Dior Addict Lip Maximizer Gloss Rimpolpante 012 Rosewood,145231,4,"€ 34,28",Amoretti Profumi,"€ 31,98",Ideabellezza,"33,6",Sabbioni,"34,27",Sensation Profumerie,"34,28"
19/01/2026,19/01/2026,Dior Addict Lip Maximizer Gloss Rimpolpante 014 Shimmer Macadamia,145233,3,"€ 34,28",Amoretti Profumi,"€ 31,98",Sabbioni,"34,27",Sensation Profumerie,"34,28",Ideabellezza,37
19/01/2026,19/01/2026,Dior Addict Lip Maximizer Gloss Rimpolpante 022 Intense Red,145236,1,"€ 34,28",Sensation Profumerie,"€ 34,28",Ditano,"37,46",Marionnaud,"48,9",-,-
19/01/2026,19/01/2026,Dior Addict Lip Maximizer Gloss Rimpolpante 027 Intense Fig,145237,4,"€ 34,28",Amoretti Profumi,"€ 31,98",Ideabellezza,"33,6",Sabbioni,"34,27",Sensation Profumerie,"34,28"
19/01/2026,19/01/2026,Dior Addict Lip Maximizer Gloss Rimpolpante 028 8 Intense,145238,3,"€ 34,28",Amoretti Profumi,"€ 31,98",Sabbioni,"34,27",Sensation Profumerie,"34,28",Ditano,"37,46"
19/01/2026,19/01/2026,Dior Addict Lip Maximizer Gloss Rimpolpante 029 Intense Grape,145239,3,"€ 34,28",Amoretti Profumi,"€ 31,98",Sabbioni,"34,27",Sensation Profumerie,"34,28",Ditano,"37,46"
19/01/2026,19/01/2026,Dior Addict Lip Maximizer Gloss Rimpolpante 038 Rose Nude,145240,3,"€ 34,28",Amoretti Profumi,"€ 31,98",Sabbioni,"34,27",Sensation Profumerie,"34,28",Ditano,"37,46"
19/01/2026,19/01/2026,Dior Addict Lip Maximizer Gloss Rimpolpante 039 Intense Cinnamon,145241,3,"€ 34,28",Amoretti Profumi,"€ 31,98",Sabbioni,"34,27",Sensation Profumerie,"34,28",Ditano,"37,46"
19/01/2026,19/01/2026,Dior Capture Totale Intensive Essence Lozione 150ml,137102,4,"€ 63,08",Amoretti Profumi,"€ 58,87",Profumerie Mallardo,"61,39",Sabbioni,"63,07",Sensation Profumerie,"63,08"
19/01/2026,19/01/2026,Dior Contour Matita Labbra 080 Red Smile,132410,2,"€ 23,33",Amoretti Profumi,"€ 21,81",Sensation Profumerie,"23,33",Profumeria Ideale,"27,8",Pinalli,"31,16"
19/01/2026,19/01/2026,Dior Contour Matita Labbra 999 Rouge,132419,33,"€ 23,40",Amoretti Profumi,"€ 21,81",Amoretti Profumi,"21,81",Amoretti Profumi,"21,81",Amoretti Profumi,"21,81"
19/01/2026,19/01/2026,Dior Diorshow 5 Couleurs Palette Occhi 073 Pied-de-Poule,148764,3,"€ 53,70",Amoretti Profumi,"€ 50,16",Profumerie Mallardo,"53,6",Sensation Profumerie,"53,7",Ditano,"58,75"
19/01/2026,19/01/2026,Dior Diorshow Crayon Sourcils Poudre Matita per Sopracciglia 02 Chesnut,149606,3,"€ 23,40",Amoretti Profumi,"€ 21,81",Sabbioni,"23,36",Sensation Profumerie,"23,4",Ditano,"25,55"
19/01/2026,19/01/2026,Dior Forever Fondotinta Mat Clean 1N Neutral,137145,4,"€ 45,98",Ideabellezza,"€ 42,40",Amoretti Profumi,"42,88",Profumerie Mallardo,"45,9",Sensation Profumerie,"45,98"
19/01/2026,19/01/2026,Dior Forever Skin Correct Correttore 2.5N Neutral,145254,3,"€ 30,38",Amoretti Profumi,"€ 28,34",Sabbioni,"30,37",Sensation Profumerie,"30,38",Amazon,"31,43"
19/01/2026,19/01/2026,Dior Forever Skin Correct Correttore 2N Neutral,145250,3,"€ 30,38",Ideabellezza,"€ 30,00",Sabbioni,"30,37",Sensation Profumerie,"30,38",Profumeria Ideale,"34,77"
19/01/2026,19/01/2026,Dior Forever Skin Correct Correttore 3N Neutral,145257,3,"€ 30,38",Amoretti Profumi,"€ 28,34",Sabbioni,"30,37",Sensation Profumerie,"30,38",Ditano,"33,21"
19/01/2026,19/01/2026,Dior Hydra Life Fresh Hydration Sorbet Crema 50 ml,138468,5,"€ 55,28",Amoretti Profumi,"€ 51,60",Ideabellezza,"52,7",Profumerie Mallardo,"53,81",Sabbioni,"55,27"
19/01/2026,19/01/2026,Dior J'Adore Eau de Toilette 50ml,107487,2,"€ 74,83",Profumerie Mallardo,"€ 73,80",Sensation Profumerie,"74,83",Amoretti Profumi,"74,87",Sabbioni,"80,21"
19/01/2026,19/01/2026,Dior J'Adore Roller Pearl Eau de Parfum 20ml,123999,2,"€ 42,91",Profumerie Mallardo,"€ 42,80",Sensation Profumerie,"42,91",Sabbioni,"45,94",Ditano,"47,78"
19/01/2026,19/01/2026,Dior Miss Dior Blooming Bouquet Eau de Toilette 30ml,145202,4,"€ 53,06",Ideabellezza,"€ 52,00",Profumerie Mallardo,"52,9",Amoretti Profumi,"53,05",Sensation Profumerie,"53,06"
19/01/2026,19/01/2026,Dior Miss Dior Blooming Bouquet Eau de Toilette 50ml,145203,3,"€ 74,83",Ideabellezza,"€ 73,30",Profumerie Mallardo,"73,8",Sensation Profumerie,"74,83",Amoretti Profumi,"74,87"
19/01/2026,19/01/2026,Dior Miss Dior The Perfumed Deodorant spray 100ml,112048,3,"€ 42,08",Amoretti Profumi,"€ 39,24",Sabbioni,"42,07",Sensation Profumerie,"42,08",Ditano,"43,73"
19/01/2026,19/01/2026,Dior Miss Dior Parfum 35ml,152133,2,"€ 62,51",Profumerie Mallardo,"€ 62,40",Amoretti Profumi,"62,51",Sensation Profumerie,"62,51",Marionnaud,"66,43"
19/01/2026,19/01/2026,Dior Miss Dior Parfum 50ml,152134,3,"€ 88,69",Profumerie Mallardo,"€ 88,50",Amoretti Profumi,"88,66",Sensation Profumerie,"88,69",Marionnaud,"93,03"
